,X1,X2,X3,X4,X5,X6,X7,X8,Actual Heating Load,Actual Cooling Load,Predicted Heating Load,Predicted Cooling Load
515,0.69,735.0,294.0,220.5,3.5,5,0.25,5,12.47,14.6,12.467333333333368,14.917533333333328
516,0.66,759.5,318.5,220.5,3.5,2,0.25,5,12.93,15.83,12.893833333333305,15.857766666666691
517,0.66,759.5,318.5,220.5,3.5,3,0.25,5,12.82,16.03,12.847066666666656,15.926133333333347
518,0.66,759.5,318.5,220.5,3.5,4,0.25,5,12.78,15.8,12.799233333333307,15.899866666666655
519,0.66,759.5,318.5,220.5,3.5,5,0.25,5,13.02,16.06,12.932666666666641,16.04113333333334
520,0.64,784.0,343.0,220.5,3.5,2,0.25,5,16.73,20.13,16.911900000000006,19.848566666666656
521,0.64,784.0,343.0,220.5,3.5,3,0.25,5,16.86,20.01,16.845366666666674,20.064966666666656
522,0.64,784.0,343.0,220.5,3.5,4,0.25,5,16.76,20.19,16.77103333333333,20.200933333333317
523,0.64,784.0,343.0,220.5,3.5,5,0.25,5,16.92,20.29,16.850800000000007,20.196166666666663
524,0.62,808.5,367.5,220.5,3.5,2,0.25,5,13.68,15.19,13.845133333333349,15.06870000000001
525,0.62,808.5,367.5,220.5,3.5,3,0.25,5,13.99,14.61,14.06640000000003,14.830033333333356
526,0.62,808.5,367.5,220.5,3.5,4,0.25,5,14.16,14.61,14.092266666666701,14.7360666666667
527,0.62,808.5,367.5,220.5,3.5,5,0.25,5,13.86,14.75,13.998900000000024,14.833200000000064
528,0.98,514.5,294.0,110.25,7.0,2,0.4,1,32.26,33.37,32.31573333333331,33.666566666666654
529,0.98,514.5,294.0,110.25,7.0,3,0.4,1,32.26,33.34,32.32643333333332,33.04936666666668
530,0.98,514.5,294.0,110.25,7.0,4,0.4,1,32.49,32.83,32.3488,33.050766666666675
531,0.98,514.5,294.0,110.25,7.0,5,0.4,1,32.53,33.04,32.43873333333333,33.76909999999998
532,0.9,563.5,318.5,122.5,7.0,2,0.4,1,36.47,39.28,36.52616666666663,38.534500000000016
533,0.9,563.5,318.5,122.5,7.0,3,0.4,1,37.24,36.38,37.0008,36.43316666666662
534,0.9,563.5,318.5,122.5,7.0,4,0.4,1,36.66,35.92,36.74963333333328,36.25423333333334
535,0.9,563.5,318.5,122.5,7.0,5,0.4,1,35.96,40.99,36.146666666666604,40.108300000000014
536,0.86,588.0,294.0,147.0,7.0,2,0.4,1,31.89,35.99,32.05706666666666,34.54863333333331
537,0.86,588.0,294.0,147.0,7.0,3,0.4,1,32.39,30.66,32.29113333333339,31.686933333333304
538,0.86,588.0,294.0,147.0,7.0,4,0.4,1,32.09,31.7,32.0541333333334,33.037400000000034
539,0.86,588.0,294.0,147.0,7.0,5,0.4,1,31.29,36.73,31.560366666666713,35.81630000000001
540,0.82,612.5,318.5,147.0,7.0,2,0.4,1,29.22,31.71,29.154266666666643,31.286766666666658
541,0.82,612.5,318.5,147.0,7.0,3,0.4,1,29.91,29.13,29.43196666666666,29.433666666666657
542,0.82,612.5,318.5,147.0,7.0,4,0.4,1,29.53,28.99,29.237966666666672,29.873966666666668
543,0.82,612.5,318.5,147.0,7.0,5,0.4,1,28.65,33.54,28.656599999999994,32.71216666666669
544,0.79,637.0,343.0,147.0,7.0,2,0.4,1,41.4,45.29,41.83853333333336,43.86933333333336
545,0.79,637.0,343.0,147.0,7.0,3,0.4,1,42.62,39.07,42.22053333333329,39.91353333333331
546,0.79,637.0,343.0,147.0,7.0,4,0.4,1,42.5,38.35,42.302966666666606,40.06586666666664
547,0.79,637.0,343.0,147.0,7.0,5,0.4,1,41.67,46.94,41.753733333333344,46.42250000000007
548,0.76,661.5,416.5,122.5,7.0,2,0.4,1,40.78,39.55,40.695333333333316,39.604666666666674
549,0.76,661.5,416.5,122.5,7.0,3,0.4,1,39.97,40.85,40.6511666666667,40.11336666666667
550,0.76,661.5,416.5,122.5,7.0,4,0.4,1,40.71,40.63,40.64890000000004,40.31609999999999
551,0.76,661.5,416.5,122.5,7.0,5,0.4,1,40.43,39.48,40.47500000000008,39.73873333333327
552,0.74,686.0,245.0,220.5,3.5,2,0.4,1,14.52,16.94,14.478566666666666,16.93206666666666
553,0.74,686.0,245.0,220.5,3.5,3,0.4,1,14.61,17.25,14.552133333333355,17.2371
554,0.74,686.0,245.0,220.5,3.5,4,0.4,1,14.5,17.03,14.468533333333328,17.180266666666665
555,0.74,686.0,245.0,220.5,3.5,5,0.4,1,14.55,17.25,14.448266666666656,17.175366666666662
556,0.71,710.5,269.5,220.5,3.5,2,0.4,1,14.51,17.1,14.540300000000002,16.973366666666656
557,0.71,710.5,269.5,220.5,3.5,3,0.4,1,14.6,17.51,14.604600000000007,17.416133333333363
558,0.71,710.5,269.5,220.5,3.5,4,0.4,1,14.5,17.12,14.513299999999987,17.35120000000002
559,0.71,710.5,269.5,220.5,3.5,5,0.4,1,14.58,17.47,14.525899999999986,17.37720000000003
560,0.69,735.0,294.0,220.5,3.5,2,0.4,1,14.51,16.5,14.607666666666677,16.73826666666668
561,0.69,735.0,294.0,220.5,3.5,3,0.4,1,14.7,17.0,14.639100000000017,17.013333333333357
562,0.69,735.0,294.0,220.5,3.5,4,0.4,1,14.42,16.87,14.42789999999999,16.969166666666666
563,0.69,735.0,294.0,220.5,3.5,5,0.4,1,14.42,17.2,14.436266666666656,17.115100000000027
564,0.66,759.5,318.5,220.5,3.5,2,0.4,1,15.23,18.14,15.273299999999995,17.925066666666694
565,0.66,759.5,318.5,220.5,3.5,3,0.4,1,15.23,18.03,15.210800000000017,17.931966666666693
566,0.66,759.5,318.5,220.5,3.5,4,0.4,1,15.23,18.14,15.125366666666682,18.12203333333334
567,0.66,759.5,318.5,220.5,3.5,5,0.4,1,15.23,17.95,15.222966666666677,18.02569999999997
568,0.64,784.0,343.0,220.5,3.5,2,0.4,1,19.52,22.72,19.465200000000003,22.501766666666665
569,0.64,784.0,343.0,220.5,3.5,3,0.4,1,19.36,22.73,19.408733333333338,22.507199999999997
570,0.64,784.0,343.0,220.5,3.5,4,0.4,1,19.48,22.72,19.40166666666667,22.604566666666663
571,0.64,784.0,343.0,220.5,3.5,5,0.4,1,19.42,22.53,19.362866666666672,22.57476666666666
572,0.62,808.5,367.5,220.5,3.5,2,0.4,1,15.09,17.2,15.752800000000033,17.216500000000018
573,0.62,808.5,367.5,220.5,3.5,3,0.4,1,17.17,17.21,16.96700000000002,17.21146666666665
574,0.62,808.5,367.5,220.5,3.5,4,0.4,1,17.14,17.15,17.02023333333335,17.022966666666687
575,0.62,808.5,367.5,220.5,3.5,5,0.4,1,17.14,17.2,16.998800000000017,16.954166666666698
576,0.98,514.5,294.0,110.25,7.0,2,0.4,2,32.82,32.96,32.746733333333324,33.156433333333354
577,0.98,514.5,294.0,110.25,7.0,3,0.4,2,32.71,33.13,32.67826666666665,32.962500000000006
578,0.98,514.5,294.0,110.25,7.0,4,0.4,2,32.24,33.94,32.66076666666665,33.44946666666667
579,0.98,514.5,294.0,110.25,7.0,5,0.4,2,32.72,33.78,32.693733333333334,34.13919999999998
580,0.9,563.5,318.5,122.5,7.0,2,0.4,2,35.84,38.35,35.91403333333325,37.65266666666665
581,0.9,563.5,318.5,122.5,7.0,3,0.4,2,36.57,35.39,36.2175666666666,35.62396666666663
582,0.9,563.5,318.5,122.5,7.0,4,0.4,2,36.06,34.94,36.178933333333276,35.46446666666665
583,0.9,563.5,318.5,122.5,7.0,5,0.4,2,35.69,40.66,35.73956666666664,39.1319666666667
584,0.86,588.0,294.0,147.0,7.0,2,0.4,2,32.48,35.48,32.38836666666666,33.38993333333332
585,0.86,588.0,294.0,147.0,7.0,3,0.4,2,32.74,30.53,32.53066666666669,31.41406666666663
586,0.86,588.0,294.0,147.0,7.0,4,0.4,2,32.13,32.28,32.26783333333337,33.75260000000002
587,0.86,588.0,294.0,147.0,7.0,5,0.4,2,31.64,36.86,31.890600000000035,35.922800000000024
588,0.82,612.5,318.5,147.0,7.0,2,0.4,2,28.95,30.34,28.94636666666665,30.472066666666667
589,0.82,612.5,318.5,147.0,7.0,3,0.4,2,29.49,27.93,29.319033333333326,28.597800000000007
590,0.82,612.5,318.5,147.0,7.0,4,0.4,2,28.64,28.95,28.86510000000002,29.08613333333334
591,0.82,612.5,318.5,147.0,7.0,5,0.4,2,28.01,32.92,28.302966666666688,31.617833333333333
592,0.79,637.0,343.0,147.0,7.0,2,0.4,2,41.64,45.59,42.28150000000001,42.60296666666669
593,0.79,637.0,343.0,147.0,7.0,3,0.4,2,43.1,39.41,42.534333333333294,39.04709999999997
594,0.79,637.0,343.0,147.0,7.0,4,0.4,2,42.74,38.84,42.60576666666662,39.29426666666664
595,0.79,637.0,343.0,147.0,7.0,5,0.4,2,41.92,48.03,41.95256666666661,46.24350000000008
596,0.76,661.5,416.5,122.5,7.0,2,0.4,2,40.78,39.48,40.615766666666644,39.36969999999995
597,0.76,661.5,416.5,122.5,7.0,3,0.4,2,40.15,40.4,40.55433333333332,40.04763333333331
598,0.76,661.5,416.5,122.5,7.0,4,0.4,2,40.57,40.47,40.56056666666663,40.27259999999994
599,0.76,661.5,416.5,122.5,7.0,5,0.4,2,40.42,39.7,40.390499999999975,39.860299999999924
600,0.74,686.0,245.0,220.5,3.5,2,0.4,2,14.54,16.43,14.4908,16.74146666666669
601,0.74,686.0,245.0,220.5,3.5,3,0.4,2,14.45,16.93,14.541133333333345,17.16719999999999
602,0.74,686.0,245.0,220.5,3.5,4,0.4,2,14.18,16.99,14.442566666666654,17.145066666666654
603,0.74,686.0,245.0,220.5,3.5,5,0.4,2,14.5,17.03,14.435266666666646,17.12249999999998
604,0.71,710.5,269.5,220.5,3.5,2,0.4,2,14.7,16.77,14.617300000000021,16.78070000000002
605,0.71,710.5,269.5,220.5,3.5,3,0.4,2,14.66,17.37,14.65450000000001,17.3386
606,0.71,710.5,269.5,220.5,3.5,4,0.4,2,14.4,17.27,14.53193333333332,17.3237
607,0.71,710.5,269.5,220.5,3.5,5,0.4,2,14.71,17.51,14.562899999999981,17.36913333333336
608,0.69,735.0,294.0,220.5,3.5,2,0.4,2,14.75,16.44,14.665300000000013,16.567866666666696
609,0.69,735.0,294.0,220.5,3.5,3,0.4,2,14.71,17.01,14.66660000000001,17.05466666666667
610,0.69,735.0,294.0,220.5,3.5,4,0.4,2,14.33,17.23,14.42169999999999,17.100233333333325
611,0.69,735.0,294.0,220.5,3.5,5,0.4,2,14.62,17.22,14.447066666666654,17.15030000000001
612,0.66,759.5,318.5,220.5,3.5,2,0.4,2,15.34,17.85,15.272166666666648,17.815733333333363
613,0.66,759.5,318.5,220.5,3.5,3,0.4,2,15.29,17.89,15.19273333333332,17.809033333333346
614,0.66,759.5,318.5,220.5,3.5,4,0.4,2,15.09,18.36,15.09640000000001,18.262800000000034
615,0.66,759.5,318.5,220.5,3.5,5,0.4,2,15.3,18.15,15.208033333333315,18.179199999999984
616,0.64,784.0,343.0,220.5,3.5,2,0.4,2,19.2,21.72,19.060666666666652,21.72610000000001
617,0.64,784.0,343.0,220.5,3.5,3,0.4,2,18.88,22.07,18.909633333333332,21.9052
618,0.64,784.0,343.0,220.5,3.5,4,0.4,2,18.9,22.09,18.901000000000007,22.05233333333334
619,0.64,784.0,343.0,220.5,3.5,5,0.4,2,19.12,21.93,19.003800000000012,21.961500000000008
620,0.62,808.5,367.5,220.5,3.5,2,0.4,2,16.76,17.36,16.41896666666667,17.33000000000002
621,0.62,808.5,367.5,220.5,3.5,3,0.4,2,17.23,17.38,17.13943333333335,17.305333333333362
622,0.62,808.5,367.5,220.5,3.5,4,0.4,2,17.26,16.86,17.164066666666685,16.921966666666698
623,0.62,808.5,367.5,220.5,3.5,5,0.4,2,17.15,16.99,17.157533333333348,16.814066666666697
624,0.98,514.5,294.0,110.25,7.0,2,0.4,3,32.82,32.78,32.79219999999999,33.269066666666674
625,0.98,514.5,294.0,110.25,7.0,3,0.4,3,32.69,33.24,32.70813333333331,33.46696666666665
626,0.98,514.5,294.0,110.25,7.0,4,0.4,3,32.23,33.86,32.686599999999984,33.95989999999999
627,0.98,514.5,294.0,110.25,7.0,5,0.4,3,32.75,34.0,32.7337,33.975299999999976
628,0.9,563.5,318.5,122.5,7.0,2,0.4,3,34.24,37.26,34.87073333333329,36.502666666666705
629,0.9,563.5,318.5,122.5,7.0,3,0.4,3,34.95,35.04,35.03426666666668,35.295733333333324
630,0.9,563.5,318.5,122.5,7.0,4,0.4,3,35.05,33.82,34.98586666666667,34.48293333333332
631,0.9,563.5,318.5,122.5,7.0,5,0.4,3,34.29,33.31,34.62366666666671,34.98623333333333
632,0.86,588.0,294.0,147.0,7.0,2,0.4,3,31.28,35.22,32.26040000000001,33.54583333333331
633,0.86,588.0,294.0,147.0,7.0,3,0.4,3,32.12,34.7,32.277966666666714,33.171266666666625
634,0.86,588.0,294.0,147.0,7.0,4,0.4,3,32.05,30.11,32.14906666666671,34.885400000000004
635,0.86,588.0,294.0,147.0,7.0,5,0.4,3,31.84,31.6,32.009300000000025,34.72056666666667
636,0.82,612.5,318.5,147.0,7.0,2,0.4,3,28.67,32.43,28.92436666666668,31.651133333333313
637,0.82,612.5,318.5,147.0,7.0,3,0.4,3,29.67,30.65,29.466400000000004,30.371799999999986
638,0.82,612.5,318.5,147.0,7.0,4,0.4,3,29.47,29.77,29.3017666666667,30.008333333333304
639,0.82,612.5,318.5,147.0,7.0,5,0.4,3,28.91,29.64,28.843400000000027,30.191900000000004
640,0.79,637.0,343.0,147.0,7.0,2,0.4,3,41.26,46.44,42.336766666666705,40.655199999999994
641,0.79,637.0,343.0,147.0,7.0,3,0.4,3,41.3,44.18,42.45650000000002,38.703366666666625
642,0.79,637.0,343.0,147.0,7.0,4,0.4,3,42.49,38.81,42.477533333333355,38.830699999999936
643,0.79,637.0,343.0,147.0,7.0,5,0.4,3,42.08,38.23,42.012033333333285,40.00286666666659
644,0.76,661.5,416.5,122.5,7.0,2,0.4,3,39.32,38.17,39.653600000000054,38.7575333333333
645,0.76,661.5,416.5,122.5,7.0,3,0.4,3,39.84,38.48,39.877833333333385,39.76083333333334
646,0.76,661.5,416.5,122.5,7.0,4,0.4,3,38.89,39.66,39.93900000000001,39.99723333333331
647,0.76,661.5,416.5,122.5,7.0,5,0.4,3,39.68,40.1,39.81606666666672,39.82619999999994
648,0.74,686.0,245.0,220.5,3.5,2,0.4,3,13.97,16.08,14.046833333333314,16.225966666666682
649,0.74,686.0,245.0,220.5,3.5,3,0.4,3,14.22,15.39,14.12520000000001,16.272900000000007
650,0.74,686.0,245.0,220.5,3.5,4,0.4,3,14.1,16.57,14.058733333333354,16.57166666666668
651,0.74,686.0,245.0,220.5,3.5,5,0.4,3,13.78,16.6,13.868833333333374,16.537000000000003
652,0.71,710.5,269.5,220.5,3.5,2,0.4,3,14.07,16.11,14.103200000000014,16.21846666666665
653,0.71,710.5,269.5,220.5,3.5,3,0.4,3,14.03,15.47,14.180733333333318,16.233066666666645
654,0.71,710.5,269.5,220.5,3.5,4,0.4,3,13.94,16.7,14.045799999999973,16.558966666666635
655,0.71,710.5,269.5,220.5,3.5,5,0.4,3,13.86,16.1,13.93043333333335,16.367666666666672
656,0.69,735.0,294.0,220.5,3.5,2,0.4,3,14.32,16.35,14.351966666666634,16.23823333333334
657,0.69,735.0,294.0,220.5,3.5,3,0.4,3,14.56,15.84,14.479299999999963,16.111699999999978
658,0.69,735.0,294.0,220.5,3.5,4,0.4,3,14.33,16.99,14.341666666666637,16.47359999999997
659,0.69,735.0,294.0,220.5,3.5,5,0.4,3,14.08,17.02,14.252166666666653,16.31506666666667
660,0.66,759.5,318.5,220.5,3.5,2,0.4,3,15.16,17.04,15.179566666666638,17.758500000000012
661,0.66,759.5,318.5,220.5,3.5,3,0.4,3,15.18,17.63,15.114999999999974,17.73516666666667
662,0.66,759.5,318.5,220.5,3.5,4,0.4,3,14.72,18.1,14.854466666666672,18.150833333333356
663,0.66,759.5,318.5,220.5,3.5,5,0.4,3,14.9,18.22,14.996566666666673,18.187366666666655
664,0.64,784.0,343.0,220.5,3.5,2,0.4,3,18.48,20.78,18.655366666666666,20.936566666666675
665,0.64,784.0,343.0,220.5,3.5,3,0.4,3,18.71,20.72,18.692199999999985,20.971633333333347
666,0.64,784.0,343.0,220.5,3.5,4,0.4,3,18.48,21.54,18.601233333333333,21.523766666666685
667,0.64,784.0,343.0,220.5,3.5,5,0.4,3,18.46,21.53,18.645933333333335,21.50563333333335
668,0.62,808.5,367.5,220.5,3.5,2,0.4,3,16.47,16.9,16.496766666666655,17.03536666666667
669,0.62,808.5,367.5,220.5,3.5,3,0.4,3,16.35,17.14,16.691699999999997,16.988766666666677
670,0.62,808.5,367.5,220.5,3.5,4,0.4,3,16.55,16.56,16.691333333333333,16.567299999999978
671,0.62,808.5,367.5,220.5,3.5,5,0.4,3,16.74,16.0,16.748866666666665,16.31173333333333
672,0.98,514.5,294.0,110.25,7.0,2,0.4,4,32.85,32.95,32.802766666666656,32.966166666666645
673,0.98,514.5,294.0,110.25,7.0,3,0.4,4,32.67,33.06,32.70033333333331,33.078866666666656
674,0.98,514.5,294.0,110.25,7.0,4,0.4,4,32.21,33.95,32.67539999999998,34.15699999999999
675,0.98,514.5,294.0,110.25,7.0,5,0.4,4,32.74,33.88,32.74026666666666,33.68959999999999
676,0.9,563.5,318.5,122.5,7.0,2,0.4,4,36.45,33.98,36.09096666666661,35.1651
677,0.9,563.5,318.5,122.5,7.0,3,0.4,4,35.73,39.92,35.60170000000004,37.81803333333332
678,0.9,563.5,318.5,122.5,7.0,4,0.4,4,35.4,39.22,35.38033333333334,37.850266666666656
679,0.9,563.5,318.5,122.5,7.0,5,0.4,4,36.57,36.1,35.417766666666665,36.96589999999998
680,0.86,588.0,294.0,147.0,7.0,2,0.4,4,32.38,31.53,32.311933333333336,32.24153333333332
681,0.86,588.0,294.0,147.0,7.0,3,0.4,4,31.66,36.2,32.25370000000003,32.07886666666665
682,0.86,588.0,294.0,147.0,7.0,4,0.4,4,32.15,36.21,32.15766666666671,35.04903333333332
683,0.86,588.0,294.0,147.0,7.0,5,0.4,4,32.75,31.0,32.41203333333334,32.68966666666663
684,0.82,612.5,318.5,147.0,7.0,2,0.4,4,28.93,28.2,28.591333333333363,31.498900000000013
685,0.82,612.5,318.5,147.0,7.0,3,0.4,4,28.05,32.35,28.579066666666698,31.632500000000025
686,0.82,612.5,318.5,147.0,7.0,4,0.4,4,28.64,31.14,28.659400000000023,31.12746666666668
687,0.82,612.5,318.5,147.0,7.0,5,0.4,4,29.52,28.43,29.181433333333338,29.69986666666666
688,0.79,637.0,343.0,147.0,7.0,2,0.4,4,42.77,38.33,42.38206666666669,39.65360000000004
689,0.79,637.0,343.0,147.0,7.0,3,0.4,4,41.73,47.59,41.985399999999984,41.714900000000014
690,0.79,637.0,343.0,147.0,7.0,4,0.4,4,41.32,46.23,41.78036666666668,44.520466666666636
691,0.79,637.0,343.0,147.0,7.0,5,0.4,4,42.96,39.56,41.24386666666662,42.12843333333336
692,0.76,661.5,416.5,122.5,7.0,2,0.4,4,40.68,40.36,40.018733333333394,38.845233333333326
693,0.76,661.5,416.5,122.5,7.0,3,0.4,4,40.4,39.67,40.27626666666672,39.62536666666675
694,0.76,661.5,416.5,122.5,7.0,4,0.4,4,40.6,39.85,40.273066666666644,39.65776666666673
695,0.76,661.5,416.5,122.5,7.0,5,0.4,4,40.11,40.77,40.1711666666667,39.609266666666656
696,0.74,686.0,245.0,220.5,3.5,2,0.4,4,14.37,16.61,14.38889999999998,16.818833333333313
697,0.74,686.0,245.0,220.5,3.5,3,0.4,4,14.48,16.74,14.42279999999999,16.877833333333335
698,0.74,686.0,245.0,220.5,3.5,4,0.4,4,14.32,16.9,14.331433333333301,16.956199999999967
699,0.74,686.0,245.0,220.5,3.5,5,0.4,4,14.44,17.32,14.244999999999983,16.926433333333303
700,0.71,710.5,269.5,220.5,3.5,2,0.4,4,14.6,16.85,14.447300000000002,16.853599999999982
701,0.71,710.5,269.5,220.5,3.5,3,0.4,4,14.7,17.2,14.58160000000001,16.9943666666667
702,0.71,710.5,269.5,220.5,3.5,4,0.4,4,14.47,17.23,14.445966666666633,17.120999999999984
703,0.71,710.5,269.5,220.5,3.5,5,0.4,4,14.66,17.74,14.363566666666646,17.059966666666657
704,0.69,735.0,294.0,220.5,3.5,2,0.4,4,14.54,16.81,14.47466666666666,16.790866666666638
705,0.69,735.0,294.0,220.5,3.5,3,0.4,4,14.62,16.88,14.60153333333331,16.830133333333368
706,0.69,735.0,294.0,220.5,3.5,4,0.4,4,14.53,16.9,14.4961333333333,16.91633333333332
707,0.69,735.0,294.0,220.5,3.5,5,0.4,4,14.71,17.39,14.413433333333309,16.881566666666657
708,0.66,759.5,318.5,220.5,3.5,2,0.4,4,15.34,17.86,15.275533333333327,17.8104333333333
709,0.66,759.5,318.5,220.5,3.5,3,0.4,4,15.29,17.82,15.228533333333354,17.838033333333307
710,0.66,759.5,318.5,220.5,3.5,4,0.4,4,15.09,18.36,15.084866666666686,18.256833333333358
711,0.66,759.5,318.5,220.5,3.5,5,0.4,4,15.3,18.24,15.224066666666639,18.212266666666647
712,0.64,784.0,343.0,220.5,3.5,2,0.4,4,19.06,21.68,19.009400000000003,21.51353333333334
713,0.64,784.0,343.0,220.5,3.5,3,0.4,4,19.13,21.54,19.04449999999999,21.45726666666668
714,0.64,784.0,343.0,220.5,3.5,4,0.4,4,19.0,22.25,18.988433333333333,21.982866666666666
715,0.64,784.0,343.0,220.5,3.5,5,0.4,4,18.84,22.49,18.9389,21.8977
716,0.62,808.5,367.5,220.5,3.5,2,0.4,4,16.44,17.1,16.488399999999984,17.006800000000002
717,0.62,808.5,367.5,220.5,3.5,3,0.4,4,16.9,16.79,16.819233333333337,16.865700000000047
718,0.62,808.5,367.5,220.5,3.5,4,0.4,4,16.94,16.58,16.85353333333334,16.64286666666667
719,0.62,808.5,367.5,220.5,3.5,5,0.4,4,16.77,16.79,16.807233333333333,16.610200000000038
720,0.98,514.5,294.0,110.25,7.0,2,0.4,5,32.84,32.88,32.761866666666656,33.07340000000001
721,0.98,514.5,294.0,110.25,7.0,3,0.4,5,32.72,33.23,32.67403333333332,33.147433333333346
722,0.98,514.5,294.0,110.25,7.0,4,0.4,5,32.21,33.76,32.638133333333315,34.24669999999999
723,0.98,514.5,294.0,110.25,7.0,5,0.4,5,32.73,34.01,32.70149999999999,34.08966666666666
724,0.9,563.5,318.5,122.5,7.0,2,0.4,5,35.67,33.94,35.57690000000002,34.183133333333316
725,0.9,563.5,318.5,122.5,7.0,3,0.4,5,35.01,33.14,35.145700000000026,34.525100000000016
726,0.9,563.5,318.5,122.5,7.0,4,0.4,5,34.72,38.79,34.90493333333332,37.17120000000001
727,0.9,563.5,318.5,122.5,7.0,5,0.4,5,35.24,37.27,35.104966666666655,37.03576666666666
728,0.86,588.0,294.0,147.0,7.0,2,0.4,5,32.31,29.69,31.82253333333334,32.22043333333332
729,0.86,588.0,294.0,147.0,7.0,3,0.4,5,31.81,31.2,31.80816666666668,31.92309999999998
730,0.86,588.0,294.0,147.0,7.0,4,0.4,5,31.12,36.26,31.450833333333343,35.47893333333329
731,0.86,588.0,294.0,147.0,7.0,5,0.4,5,32.06,35.71,31.879333333333378,34.80596666666661
732,0.82,612.5,318.5,147.0,7.0,2,0.4,5,30.0,29.93,29.696333333333357,30.574800000000003
733,0.82,612.5,318.5,147.0,7.0,3,0.4,5,29.5,29.56,29.413933333333375,30.79559999999998
734,0.82,612.5,318.5,147.0,7.0,4,0.4,5,29.06,33.84,29.242866666666707,32.49663333333332
735,0.82,612.5,318.5,147.0,7.0,5,0.4,5,29.92,32.54,29.664800000000035,32.170099999999984
736,0.79,637.0,343.0,147.0,7.0,2,0.4,5,42.11,38.56,42.03896666666667,38.68153333333339
737,0.79,637.0,343.0,147.0,7.0,3,0.4,5,41.96,37.7,41.81686666666662,38.61203333333337
738,0.79,637.0,343.0,147.0,7.0,4,0.4,5,41.09,47.01,41.66249999999998,43.153133333333344
739,0.79,637.0,343.0,147.0,7.0,5,0.4,5,40.79,44.87,41.144333333333265,44.115266666666685
740,0.76,661.5,416.5,122.5,7.0,2,0.4,5,38.82,39.37,39.58006666666669,38.8294333333333
741,0.76,661.5,416.5,122.5,7.0,3,0.4,5,39.72,39.8,39.704566666666665,39.28496666666662
742,0.76,661.5,416.5,122.5,7.0,4,0.4,5,39.31,37.79,39.565599999999954,38.50656666666668
743,0.76,661.5,416.5,122.5,7.0,5,0.4,5,39.86,38.18,39.7538666666667,38.53956666666664
744,0.74,686.0,245.0,220.5,3.5,2,0.4,5,14.41,16.69,13.88346666666664,16.359033333333322
745,0.74,686.0,245.0,220.5,3.5,3,0.4,5,14.19,16.62,13.995866666666643,16.15059999999999
746,0.74,686.0,245.0,220.5,3.5,4,0.4,5,14.17,16.94,14.144333333333316,16.450699999999962
747,0.74,686.0,245.0,220.5,3.5,5,0.4,5,14.39,16.7,14.188833333333315,16.49319999999996
748,0.71,710.5,269.5,220.5,3.5,2,0.4,5,12.43,15.59,12.839699999999985,15.549666666666653
749,0.71,710.5,269.5,220.5,3.5,3,0.4,5,12.63,14.58,13.115933333333324,15.18026666666667
750,0.71,710.5,269.5,220.5,3.5,4,0.4,5,12.76,15.33,13.327533333333319,15.75199999999999
751,0.71,710.5,269.5,220.5,3.5,5,0.4,5,12.42,15.31,13.37753333333332,15.782833333333318
752,0.69,735.0,294.0,220.5,3.5,2,0.4,5,14.12,16.63,13.74810000000002,15.902066666666643
753,0.69,735.0,294.0,220.5,3.5,3,0.4,5,14.28,15.87,14.066333333333358,15.794433333333307
754,0.69,735.0,294.0,220.5,3.5,4,0.4,5,14.37,16.54,14.200533333333349,16.261866666666634
755,0.69,735.0,294.0,220.5,3.5,5,0.4,5,14.21,16.74,14.207066666666682,16.28126666666663
756,0.66,759.5,318.5,220.5,3.5,2,0.4,5,14.96,17.64,14.954566666666675,17.70989999999997
757,0.66,759.5,318.5,220.5,3.5,3,0.4,5,14.92,17.79,14.94769999999998,17.787133333333312
758,0.66,759.5,318.5,220.5,3.5,4,0.4,5,14.92,17.55,14.970566666666649,18.171666666666674
759,0.66,759.5,318.5,220.5,3.5,5,0.4,5,15.16,18.06,15.091666666666644,18.114066666666645
760,0.64,784.0,343.0,220.5,3.5,2,0.4,5,17.69,20.82,18.282133333333313,20.774966666666664
761,0.64,784.0,343.0,220.5,3.5,3,0.4,5,18.19,20.21,18.277366666666644,20.673099999999998
762,0.64,784.0,343.0,220.5,3.5,4,0.4,5,18.16,20.71,18.269533333333314,21.093133333333327
763,0.64,784.0,343.0,220.5,3.5,5,0.4,5,17.88,21.4,18.078233333333316,21.28076666666666
764,0.62,808.5,367.5,220.5,3.5,2,0.4,5,16.54,16.88,16.488933333333325,16.955600000000047
765,0.62,808.5,367.5,220.5,3.5,3,0.4,5,16.44,17.11,16.601866666666655,16.995266666666712
766,0.62,808.5,367.5,220.5,3.5,4,0.4,5,16.48,16.61,16.65219999999999,16.714800000000007
767,0.62,808.5,367.5,220.5,3.5,5,0.4,5,16.64,16.03,16.650166666666657,16.65230000000004
